BRCD_NO,PRDT_NM,CMPNY_NM,PRDLST_REPORT_NO,PRDLST_NM,HRNK_PRDLST_NM,HTRK_PRDLST_NM,LAST_UPDT_DTM
8809397600129,발리푸드 찰보리빵 냉동18box,(주)발리푸드,201302751332,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809397600167,발리푸드 찰보리빵 실온,(주)발리푸드,201302751332,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809397600143,발리푸드 찰보리빵 실온6box,(주)발리푸드,201302751332,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809397600211,발리푸드 찰보리빵 냉동 6box,(주)발리푸드,201302751332,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809331503301,(주)아워홈 들기름향 가득 전통 재래김 20G x 3EA,(주)아워홈,20060347161116,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809423380285,옥과맛있는김치 총각김치 10Kg,옥과맛있는김치영농조합법인,201305160283,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380278,옥과맛있는김치 총각김치 5Kg,옥과맛있는김치영농조합법인,201305160283,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380261,옥과맛있는김치 총각김치 3Kg,옥과맛있는김치영농조합법인,201305160283,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380254,옥과맛있는김치 총각김치 1Kg,옥과맛있는김치영농조합법인,201305160283,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380247,옥과맛있는김치 총각김치 300g,옥과맛있는김치영농조합법인,201305160283,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380148,옥과맛있는김치 깍두기 10Kg,옥과맛있는김치영농조합법인,201305160282,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380131,옥과맛있는김치 깍두기 5Kg,옥과맛있는김치영농조합법인,201305160282,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380124,옥과맛있는김치 깍두기 3Kg,옥과맛있는김치영농조합법인,201305160282,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380117,옥과맛있는김치 깍두기 1Kg,옥과맛있는김치영농조합법인,201305160282,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380100,옥과맛있는김치 깍두기 300g,옥과맛있는김치영농조합법인,201305160282,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380070,옥과맛있는김치 갓김치 3Kg,옥과맛있는김치영농조합법인,201305160281,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380094,옥과맛있는김치 갓김치 10Kg,옥과맛있는김치영농조합법인,201305160281,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380087,옥과맛있는김치 갓김치 5Kg,옥과맛있는김치영농조합법인,201305160281,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380063,옥과맛있는김치 갓김치 1Kg,옥과맛있는김치영농조합법인,201305160281,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809423380056,옥과맛있는김치 갓김치 300g,옥과맛있는김치영농조합법인,201305160281,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809369080010,강진한과 모싯잎 송편 1kg,강진한과,1999052201027,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809369080027,강진한과 모싯잎 절편 1kg,강진한과,1999052201027,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809369080034,강진한과 모싯잎 송편 상자 1.5kg,강진한과,1999052201027,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809206111235,"(주)대명바이오 니나수워터 1,500ML",(주)대명바이오,200802553472,혼합음료,기타음료,가공식품,2015-01-22 11:12:12.0
8802182950157,오향]해물떡볶이800g,오향식품,2000005033028,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8802182965236,오향]어깨동무찰옥수수,오향식품,2000005033027,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8802182971404,웰빙옥수수,오향식품,2000005033023,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809253852037,델리소스 5kg,해광푸드,200702551335,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295180112,경해식품미더덕영어조합법인 미더덕염장젓갈200g,경해식품미더덕영어조합법인,200805951414,젓갈,젓갈류,가공식품,2015-01-22 11:12:12.0
8809356850374,"깻잎지 (중국산,1kg)",(주)초화림,2004035833966,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809356850411,"새우젓 (중국산,1kg)",(주)초화림,2004035833963,젓갈,젓갈류,가공식품,2015-01-22 11:12:12.0
8809356850077,"오복채(국내산,1KG)",(주)초화림,2004035833962,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809356850022,"깻잎무침(중국산,150g)",(주)초화림,2004035833960,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809356850138,"깻잎무침(중국산,1kg)",(주)초화림,2004035833960,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809356850459,초화림 깻잎무침 1kg,(주)초화림,2004035833960,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809356850473,초화림 건강한 깻잎무침 150g,(주)초화림,2004035833960,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809423380001,옥과맛있는김치 배추김치 300g,옥과맛있는김치영농조합법인,201305160284,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809087468923,배대감통곡물선식30g*2포(케이스),(주)늘푸른,20050358194211,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809087468831,배대감통곡물선식(30g),(주)늘푸른,20050358194211,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8801045721309,오뚜기고등어,(주)오뚜기,1973061900158,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8801045965284,(주)오뚜기 고등어 1.8KG 1800G x 6EA,(주)오뚜기,1973061900158,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8801045720050,오뚜기 고등어 400G,(주)오뚜기,1973061900158,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809356850855,초화림 건강한 깻잎무침 1kg,(주)초화림,2004035833960,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809356850725,초화림 건강한 깻잎무침 500g,(주)초화림,2004035833960,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809002410211,햇님마을 볶음참깨 100G,(주)영양F&S,200603582001,기타 농산가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809002410266,햇님마을볶음참깨 130g,(주)영양F&S,200603582001,기타 농산가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809002414318,농업회사법인(주)영양F&S 햇님마을 볶음참깨 40G,농업회사법인(주)영양F&S,200603582001,기타 농산가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809002414080,햇님마을 볶음참깨 110g,농업회사법인(주)영양F&S,200603582001,기타 농산가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801085069584,한일식품 본고장 우짜면 봉지 2406G x 12EA,한일식품(주),19870358015408,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809222957244,"이츠웰매실짱아찌(수입산,1kg)",(주)디미방,20090358099215,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809222959408,이츠웰콩조림(150g),(주)디미방,20090358099196,조림류,절임류 또는 조림류,가공식품,2015-01-22 11:12:12.0
8809222957220,"이츠웰콩조림(수입산,1kg)",(주)디미방,20090358099196,조림류,절임류 또는 조림류,가공식품,2015-01-22 11:12:12.0
8809222957206,"이츠웰연근조림(수입산,1kg)",(주)디미방,20090358099195,조림류,절임류 또는 조림류,가공식품,2015-01-22 11:12:12.0
8809222957237,"이츠웰건새우볶음(수입산,1kg)",(주)디미방,20090358099194,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809222957213,"이츠웰오이지슬라이스(수입산,1kg)",(주)디미방,20090358099193,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809360172059,황금빛하늘내린황태포10미550g,용대황태연합단대륭영농조합법인,201204020263,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8801157113603,일동후디스 트루맘닥터 320g,일동후디스(주),2008038023934,영.유아용 특수조제식품,맞춤형 영양조제식품,가공식품,2015-01-22 11:12:12.0
8801157113214,후디스트루맘닥터 350G,일동후디스(주),2008038023934,영.유아용 특수조제식품,맞춤형 영양조제식품,가공식품,2015-01-22 11:12:12.0
8809141934081,땅과사람을 지키는 모임 땅과사람 전통 고추씨기름 320ml,(주)땅과사람을지키는모임,200803950478,고추씨기름,식물성유지류,가공식품,2015-01-22 11:12:12.0
8809360172066,황금빛하늘내린황태포10미650g,용대황태연합단대륭영농조합법인,201204020263,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809232060255,해물탕,대신유통,201001689537,기타가공품,기타식품류,가공식품,2015-01-22 11:12:12.0
8809232060071,해물탕,대신유통,201001689537,기타가공품,기타식품류,가공식품,2015-01-22 11:12:12.0
8809267590024,청솔두부,청솔식품,201201813891,두부,두부류 또는 묵류,가공식품,2015-01-22 11:12:12.0
8809181320035,샌드위치,덕산식품,199901685903,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809181320073,샌드위치,덕산식품,199901685903,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809181320134,햄버그,덕산식품,199901685902,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809054401052,해물파전,영풍물산,20000181823143,기타가공품,기타식품류,가공식품,2015-01-22 11:12:12.0
8801505000425,(생)콩가루,부농F&A,199901523593,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801505000074,부농들깨가루500g,부농F&A,199901523592,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801505000012,들깨가루,부농F&A,199901523592,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801505000401,찹살가루,부농F&A,199901523591,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801505002108,검정콩국가루(부농),부농F&A,1999015235924,기타가공품,기타식품류,가공식품,2015-01-22 11:12:12.0
8801505010035,고구마전분,부농F&A,1999015235923,서류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801505010059,감자전분,부농F&A,1999015235922,서류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809258970071,(주)대명종합식품 건빵명가 커피건빵 50G x 1EA,(주)대명종합식품,1998018106022,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809404370106,들기름160ml,우명동참기름마을,201302367542,들기름,식물성유지류,가공식품,2015-01-22 11:12:12.0
8809404370090,들기름320ml,우명동참기름마을,201302367542,들기름,식물성유지류,가공식품,2015-01-22 11:12:12.0
8809258970019,(주)대명종합식품 건빵100g 100G x 1EA,(주)대명종합식품,199801810601,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809170092127,삼성푸드]에이스원핫도그100g,삼성푸드,2007016819517,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8802478100112,쌀떡볶이 500G,미농식품(주),2005015416466,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8802478201222,칡냉면,미농식품(주),2005015416474,숙면,면류,가공식품,2015-01-22 11:12:12.0
8802478201123,녹차냉면,미농식품(주),2005015416477,숙면,면류,가공식품,2015-01-22 11:12:12.0
8802478200379,물냉면/1인분,미농식품(주),2005015416478,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809258970026,(주)대명종합식품 건빵명가 쌀건빵(증식용) 105G x 1EA,(주)대명종합식품,1998018106012,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8802478100228,찹쌀새알심 800G,미농식품(주),2005015416430,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809011832509,참맛나라 맛요일 아귀찜_600g 600G x 1EA,참맛나라,20010199365315,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809011832516,참맛나라 맛요일 동태찜_710g 710G x 1EA,참맛나라,20010199365314,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8804624070515,(호정)찹쌀약과200G,호정식품(주),19900515025194,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8804624070331,호정식품 호정가 찹쌀약과,호정식품(주),19900515025194,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8804917324172,엄마손두부,목포연식품,1974050300830,두부,두부류 또는 묵류,가공식품,2015-01-22 11:12:12.0
8804917324134,엄마손순두부,목포연식품,1974050300820,두부,두부류 또는 묵류,가공식품,2015-01-22 11:12:12.0
8809290032027,상상팜랜드(주) 상상팜랜드(주) 상상참 뽕잎차 지관 40G x 1EA,농업회사법인상상팜랜드(주),200905200875,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809290032058,상상팜랜드(주) 상상팜랜드(주) 상상팜 뽕잎차 선물세트(효사랑) 610G x 1EA,농업회사법인상상팜랜드(주),200905200875,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809290032034,상상팜랜드(주) 상상팜랜드(주) 상상참 뽕잎차 선물세트(유리포트) 417G x 1EA,농업회사법인상상팜랜드(주),200905200875,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809290032041,상상팜랜드(주) 상상팜랜드(주) 상상참 뽕잎차 선물세트(뽕잎환) 500G x 1EA,농업회사법인상상팜랜드(주),200905200875,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809290032010,상상팜랜드(주) 상상팜랜드(주) 상상참 뽕잎차 지퍼백 40G x 1EA,농업회사법인상상팜랜드(주),200905200875,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809048100329,남향푸드또띠아(주) 피자또띠아 6호 320G,남향푸드또띠아(주),1999019900462,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809048100312,남향푸드또띠아(주) 피자또띠아 8호 600G,남향푸드또띠아(주),1999019900462,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809048100336,남향푸드또띠아(주) 또띠아 밀또띠아 8호600g(냉동/마트)  600G,남향푸드또띠아(주),1999019900454,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809048100107,밀또띠아 8호,남향푸드또띠아(주),1999019900454,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
